,id,budget,homepage,original_language,popularity,popularity_cat,release_date,year,month,runtime,revenue,best_seller,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,TV Movie,War,Western,lang_cnt,performance_lead_actor,female_actor_count,male_actor_count,unkown_gender_actor_count,country_cnt,cnt_crew
3620,3620,52000000,0,en,10.53443717956543,Superb,7/3/08,2008,7,108.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,3.0,11.0,0.0,3.0,14.0
3621,3621,140000000,0,en,11.419387817382812,Superb,5/21/01,2001,5,183.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,23.0,12.0,26.0,2.0,1.0,114.0
3622,3622,37000000,1,en,31.282028198242188,Superb,11/20/08,2008,11,122.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,4.0,10.0,0.0,1.0,3.0
3623,3623,75000000,0,en,7.7577948570251465,High,10/16/98,1998,10,104.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,3.0,6.0,0.0,1.0,35.0
3624,3624,0,0,en,1.6101230382919312,Low,1/1/06,2006,1,82.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0
3625,3625,0,0,en,2.0156409740448,Low,11/8/91,1991,11,92.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,1.0,3.0
3626,3626,17000000,0,en,7.873794078826904,High,9/24/93,1993,9,87.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,0.0,1.0,10.0
3627,3627,20000000,0,en,13.35278034210205,Superb,8/23/02,2002,8,96.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,4.0,10.0,0.0,1.0,3.0
3628,3628,93000000,1,en,41.61376190185547,Superb,8/3/11,2011,8,105.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,14.0,0.0,1.0,110.0
3629,3629,10000000,1,en,4.883084774017334,Medium,5/6/11,2011,5,101.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,8.0,0.0,2.0,12.0
3630,3630,0,1,es,1.3475780487060547,Low,7/13/12,2012,7,77.0,,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,16.0
3631,3631,70000000,0,en,9.830853462219238,Superb,5/28/93,1993,5,112.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,3.0,6.0,0.0,3.0,29.0
3632,3632,0,0,en,7.637220859527588,High,10/19/77,1977,10,135.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,13.0,0.0,1.0,3.0
3633,3633,35000000,0,en,6.894153118133545,High,9/8/02,2002,9,132.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,8.0,17.0,0.0,2.0,15.0
3634,3634,0,0,es,0.7823449969291687,Low,4/9/87,1987,4,106.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,0.0,1.0,10.0
3635,3635,2400000,1,en,5.486893177032471,Medium,8/15/14,2014,8,90.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0,0.0,1.0,12.0
3636,3636,17000000,0,en,6.706262111663818,High,2/14/86,1986,2,117.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,3.0,0.0,1.0,16.0
3637,3637,1300000,0,hi,0.3863149881362915,Low,7/9/04,2004,7,162.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,1.0,2.0
3638,3638,10500000,0,en,7.9776930809021,High,6/10/88,1988,6,98.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,0.0,1.0,8.0
3639,3639,79000000,1,en,6.620032787322998,High,11/11/11,2011,11,91.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,3.0,13.0,0.0,1.0,12.0
3640,3640,140000000,0,en,13.235112190246582,Superb,7/1/98,1998,7,151.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,34.0,3.0,15.0,0.0,1.0,108.0
3641,3641,0,0,sv,12.165684700012207,Superb,8/15/14,2014,8,118.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,1.0,7.0,0.0,3.0,15.0
3642,3642,0,0,en,9.113414764404297,Superb,8/11/13,2013,8,98.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,2.0,38.0
3643,3643,9000000,0,en,7.888301849365234,High,12/25/06,2006,12,84.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,11.0,0.0,2.0,7.0
3644,3644,5904067,0,no,6.982302188873291,High,8/28/15,2015,8,104.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,2.0,8.0,0.0,1.0,49.0
3645,3645,17000000,1,en,5.660648822784424,Medium,11/12/15,2015,11,107.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,9.0,0.0,1.0,3.0
3646,3646,4000000,0,en,13.905420303344727,Superb,9/14/90,1990,9,93.0,,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,2.0,9.0,0.0,2.0,2.0
3647,3647,15000000,1,en,15.30325984954834,Superb,4/22/07,2007,4,90.0,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,1.0,0.0,3.0,14.0
3648,3648,2400000,1,hi,1.9210259914398193,Low,8/14/08,2008,8,153.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,4.0,8.0
3649,3649,1800000,0,en,7.266575813293457,High,7/31/68,1968,7,114.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,4.0,13.0,0.0,1.0,11.0
3650,3650,2500000,0,en,13.981498718261719,Superb,5/4/84,1984,5,82.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,23.0,1.0,1.0,15.0
3651,3651,200000000,1,en,10.834506034851074,Superb,6/25/04,2004,6,127.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,14.0,26.0,1.0,1.0,128.0
3652,3652,0,1,en,6.529094219207764,High,8/17/07,2007,8,104.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,3.0,8.0,0.0,1.0,4.0
3653,3653,55000000,0,en,15.460102081298828,Superb,12/13/78,1978,12,143.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,16.0,32.0,1.0,2.0,19.0
3654,3654,0,0,fr,11.251673698425293,Superb,5/19/00,2000,5,118.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,8.0,16.0,0.0,3.0,19.0
3655,3655,12400000,1,it,8.17613410949707,High,5/21/13,2013,5,142.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,9.0,0.0,1.0,32.0
3656,3656,0,0,en,10.41219425201416,Superb,1/26/96,1996,1,87.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,16.0,0.0,1.0,181.0
3657,3657,0,1,en,2.9697210788726807,Low,4/6/14,2014,4,95.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,8.0,0.0,1.0,2.0
3658,3658,0,0,en,2.2726759910583496,Low,6/1/79,1979,6,90.0,,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,4.0,12.0,0.0,1.0,4.0
3659,3659,35000000,0,en,8.277765274047852,High,12/6/79,1979,12,132.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,8.0,0.0,1.0,17.0
3660,3660,80000000,0,en,18.46923828125,Superb,6/21/02,2002,6,85.0,,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,33.0
3661,3661,9000000,0,en,6.766086101531982,High,5/18/07,2007,5,123.0,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0.0,1.0,23.0
3662,3662,30000000,0,en,6.097503185272217,High,4/27/07,2007,4,102.0,,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,11.0,0.0,2.0,53.0
3663,3663,130000000,1,en,16.897541046142578,Superb,6/4/08,2008,6,90.0,,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,9.0,0.0,1.0,12.0
3664,3664,0,0,en,0.4958130121231079,Low,10/2/83,1983,10,92.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,6.0
3665,3665,0,1,es,2.410634994506836,Low,3/20/08,2008,3,106.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,6.0,0.0,2.0,5.0
3666,3666,3500000,0,en,5.260923862457275,Medium,5/26/93,1993,5,97.0,,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,1.0,8.0
3667,3667,50000000,0,en,11.7877836227417,Superb,5/24/94,1994,5,104.0,,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,4.0,11.0,0.0,1.0,14.0
3668,3668,20000000,0,en,8.730934143066406,High,7/24/09,2009,7,123.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,4.0,13.0,0.0,4.0,32.0
3669,3669,7000000,0,en,1.4564850330352783,Low,8/31/84,1984,8,105.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,1.0,10.0
3670,3670,20000000,0,en,10.749403953552246,Superb,8/26/04,2004,8,97.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,7.0,0.0,1.0,78.0
3671,3671,0,0,en,6.1944780349731445,High,7/18/80,1980,7,99.0,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,7.0,0.0,1.0,23.0
3672,3672,0,0,en,4.368078231811523,Medium,9/7/88,1988,9,116.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,1.0,14.0
3673,3673,75000000,0,en,14.705864906311035,Superb,8/26/99,1999,8,109.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,34.0,3.0,16.0,1.0,1.0,48.0
3674,3674,6000000,0,en,8.976337432861328,High,4/2/93,1993,4,89.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,0.0,1.0,15.0
3675,3675,160000000,1,en,14.01923942565918,Superb,5/14/14,2014,5,123.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,9.0,1.0,2.0,170.0
3676,3676,45000000,0,en,7.850797176361084,High,9/10/04,2004,9,94.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,30.0,1.0,5.0,121.0
3677,3677,130000,0,en,10.652817726135254,Superb,8/6/04,2004,8,79.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,25.0
3678,3678,10000000,1,en,11.107782363891602,Superb,5/21/10,2010,5,90.0,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,0.0,1.0,3.0
3679,3679,36000000,0,en,2.2635838985443115,Low,12/3/97,1997,12,155.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,7.0,0.0,1.0,35.0
3680,3680,7400000,0,ta,0.23646600544452667,Low,11/7/99,1999,11,169.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,13.0
3681,3681,3900000,0,en,2.301098108291626,Low,12/30/25,2025,12,143.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,1.0,25.0
3682,3682,112000000,0,en,7.565799236297607,High,12/25/10,2010,12,85.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,8.0,0.0,1.0,22.0
3683,3683,2000000,0,en,1.814329981803894,Low,9/17/69,1969,9,101.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,0.0,1.0,13.0
3684,3684,45000000,0,en,10.102471351623535,Superb,3/21/97,1997,3,86.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,9.0,0.0,1.0,81.0
3685,3685,65000000,0,en,8.57963752746582,High,7/25/08,2008,7,98.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,5.0,0.0,1.0,23.0
3686,3686,226408,0,en,10.573866844177246,Superb,5/25/34,2034,5,93.0,,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,23.0,1.0,1.0,21.0
3687,3687,85000000,1,en,6.645799160003662,High,7/12/07,2007,7,115.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,6.0,14.0,0.0,1.0,21.0
3688,3688,0,0,en,3.475369930267334,Medium,12/18/87,1987,12,85.0,,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,0.0,1.0,3.0
3689,3689,0,1,en,1.6294759511947632,Low,4/18/00,2000,4,117.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,1.0,2.0
3690,3690,50000000,1,en,7.000271797180176,High,7/27/06,2006,7,88.0,,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,6.0,0.0,1.0,23.0
3691,3691,5500000,0,en,3.7917120456695557,Medium,9/7/14,2014,9,120.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,2.0,10.0
3692,3692,0,0,zh,0.690159022808075,Low,10/13/06,2006,10,105.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,15.0
3693,3693,30000000,1,en,14.471372604370117,Superb,12/15/04,2004,12,132.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,7.0,17.0,0.0,1.0,81.0
3694,3694,29000000,0,en,15.862631797790527,Superb,5/7/15,2015,5,115.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,42.0,1.0,1.0,32.0
3695,3695,40000000,0,en,11.232970237731934,Superb,5/21/93,1993,5,108.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,1.0,51.0
3696,3696,2800000,0,en,9.339316368103027,Superb,12/15/74,1974,12,106.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,9.0,0.0,1.0,44.0
3697,3697,15000000,0,en,9.3389892578125,Superb,11/10/06,2006,11,85.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,6.0,0.0,1.0,26.0
3698,3698,20000000,1,en,10.763622283935547,Superb,3/16/07,2007,3,89.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,80.0
3699,3699,700000,1,en,12.155115127563477,Superb,8/11/06,2006,8,107.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,11.0,0.0,1.0,18.0
3700,3700,0,0,ja,2.1994709968566895,Low,7/13/13,2013,7,72.0,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,4.0,0.0,1.0,69.0
3701,3701,40000000,1,en,5.308718204498291,Medium,10/22/09,2009,10,111.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,8.0,1.0,1.0,66.0
3702,3702,180000,1,en,0.43737199902534485,Low,10/22/11,2011,10,85.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0
3703,3703,31000000,1,en,10.973821640014648,Superb,11/2/12,2012,11,138.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,4.0,0.0,1.0,72.0
3704,3704,20000000,0,en,17.61224365234375,Superb,12/5/90,1990,12,105.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,4.0,10.0,0.0,1.0,14.0
3705,3705,25000000,0,en,3.600917100906372,Medium,11/25/09,2009,11,114.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,7.0,0.0,1.0,25.0
3706,3706,15000000,1,en,18.960548400878906,Superb,3/10/06,2006,3,107.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,2.0,15.0
3707,3707,2000000,1,en,1.9877949953079224,Low,7/27/07,2007,7,102.0,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,,2.0
3708,3708,10000000,0,en,4.1956939697265625,Medium,1/27/01,2001,1,83.0,,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,7.0,0.0,1.0,3.0
3709,3709,140000000,0,en,12.817944526672363,Superb,12/16/04,2004,12,108.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,6.0,0.0,2.0,116.0
3710,3710,0,0,en,12.819564819335938,Superb,6/20/06,2006,6,95.0,,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,1.0,15.0
